Hirdetéskod,Cím,Leírás,URL,Vételár,Egyéb költségek,Fizetendő magyarországi forgalomba helyezés esetén,Okmányok jellege,Szín,Állapot,Műszaki vizsga érvényes,Helyszín,Évjárat,Kilométeróra állása,Üzemanyag,Hajtás,Hengerűrtartalom,Teljesítmény,Sebességváltó fajtája,Klíma fajtája,Téli gumi méret,Nyári gumi méret,Saját tömeg,Felszereltség,Kivitel
14720857,OPEL ASTRA H TT 1.8 Enjoy KLÍMA. TEMPOMAT. VEZETETT SZERVÍZKÖNYV. HITEL 0% ÖNERŐ!!!,"BEVIZSGÁLHATÓ, LEINFORMÁLHATÓ VALÓS KM FUTÁS, MÁRKASZERVIZBEN SZERVIZELT, 18-AS GYÁRI ALUFELNI, 2DB GYÁRI KULCS, KLÍMA, TEMPOMAT, BŐR MULTIKORMÁNY, 4x ELEKTROMOS ABLAK, ELEKTROMOS TÜKÖR, TÁVIRÁNYÍTÓS KÖZPONTIZÁR, 4x LÉGZSÁK, KÖDLÁMPA, DOHÁNYZÁSMENTES BELSŐ, MEGKÍMÉLT SZÉP ÁLLAPOT --- Gépjárműveink akár 0% önerővel hitelre is elvihetőek, többféle konstrukcióból személyre szabottan választhatnak ---",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_tt_1_8_enjoy_klima_tempomat_vezetett_szervizkonyv_hitel_0_onero-14720857,1555555,"","",Érvényes magyar okmányokkal,Fekete (metál),Megkímélt,2021/8,,2006,190500,Benzin,Első kerék,1 796 cm³,140,Manuális (5 fokozatú) sebességváltó,Automata klíma,"",225/40 R 18,1 440 kg,"ülésmagasság állítás, multifunkciós kormánykerék, deréktámasz, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, ABS (blokkolásgátló), ASR (kipörgésgátló), ESP (menetstabilizátor), indításgátló (immobiliser), centrálzár, szervokormány, tempomat, ködlámpa, fényszórómosó, elektromos ablak elöl, elektromos ablak hátul, elektromos tükör, fűthető tükör, könnyűfém felni, színezett üveg, defektjavító készlet, CD-s autórádió, HIFI",Cabrio
14829443,OPEL ASTRA H Caravan 1.7 CDTI 111 Years,"",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_caravan_1_7_cdti_111_years-14829443,1560000,"","",Érvényes magyar okmányokkal,Sötétszürke,Megkímélt,2020/1,,2010,317255,Dízel,Első kerék,1 686 cm³,110,Manuális (6 fokozatú) sebességváltó,Digitális klíma,195/65 R 16,195/65 R 16,1 280 kg,"dönthető utasülések, ülésmagasság állítás, középső kartámasz, automatikusan sötétedő belső tükör, multifunkciós kormánykerék, deréktámasz, bőr-szövet huzat, függönylégzsák, hátsó oldal légzsák, ISOFIX rendszer, kikapcsolható légzsák, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, tolatóradar, ABS (blokkolásgátló), ASR (kipörgésgátló), ESP (menetstabilizátor), indításgátló (immobiliser), centrálzár, szervokormány, tempomat, részecskeszűrő, sebességfüggő szervókormány, pótkerék, fűthető szélvédő, ködlámpa, xenon fényszóró, kanyarkövető fényszóró, bi-xenon fényszóró, esőszenzor, fényszórómosó, elektromos ablak elöl, elektromos tükör, fűthető tükör, könnyűfém felni, színezett üveg, vonóhorog, CD-s autórádió, GPS (navigáció), bluetooth-os kihangosító, AUX csatlakozó, MP3 lejátszás",Kombi
14838420,OPEL ASTRA H 1.6 Enjoy,"Magyarországi! Szép, megkímélt. Kifogástalan műszaki, szerkezeti állapotban! Gyári kulcsok! Kockázatmentes, Forint alapú Hitelre is! Teljes körű Okmányirodai Ügyintézés. Tel: 44/502-855.",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_6_enjoy-14838420,1565000,"","",Érvényes magyar okmányokkal,Piros,Megkímélt,2019/10,,2009,179900,Benzin,Első kerék,1 598 cm³,116,Manuális (5 fokozatú) sebességváltó,Manuális klíma,"",195/65 R 15,1 230 kg,"ülésmagasság állítás, ISOFIX rendszer, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, pótkerék, ködlámpa, fényszóró magasságállítás, elektromos ablak elöl, elektromos tükör, fűthető tükör, ABS (blokkolásgátló), indításgátló (immobiliser), fékasszisztens, centrálzár, riasztó, szervokormány, CD-s autórádió, AUX csatlakozó",Ferdehátú
14800000,OPEL ASTRA H TT 1.9 CDTI Cosmo TOP ÁLLAPOT! Piros belsővel!,"Ritkaság! 143.000 Km GARANTÁLTAN, Gyárilag limitált db számban eladott szín kombinációval, Magyarországi eladás és forgalomba helyezés, TOP ESZTÉTIKAI ÉS MŰSZAKI ÁLLAPOT! Javasolt felhasználási kör: Olyan ínyenceknek, akik nem szeretnének több tíz milliót elbukni egy élményautón fogyasztásán és szervizelésével karöltve, akkor ideális ár érték választás a jelenlegi DARAB! Exclusive megjelenést kölcsönöz ritka gyárilag rendelt belső szín kombinációjával, illetve FEKETE fényezésével! Rendszeresen karban tartott azonnal elvihető! Cégünk 29 éves fennálása óta szerzett szakmai tapasztalatával segíti Önt a legmegfelelőbb választásban!",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_tt_1_9_cdti_cosmo_top_allapot_piros_belsovel-14800000,1568000,"","",Érvényes magyar okmányokkal,Fekete,Kitűnő,2020/10,,2006,143000,Dízel,Első kerék,1 910 cm³,150,Manuális (6 fokozatú) sebességváltó,Manuális klíma,"",205/55 R 16,1 440 kg,"ülésmagasság állítás, multifunkciós kormánykerék, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, pótkerék, elektromos ablak elöl, elektromos tükör, könnyűfém felni, ABS (blokkolásgátló), centrálzár, szervokormány, CD-s autórádió",Cabrio
14756731,OPEL ASTRA H 1.6 Enjoy,Telefonon egyeztetett időpontban megtekinthető.,https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_6_enjoy-14756731,1580000,"","",Érvényes magyar okmányokkal,Fekete (metál),Megkímélt,2020/4,,2008,139787,Benzin,Első kerék,1 598 cm³,116,Manuális (5 fokozatú) sebességváltó,Manuális klíma,"",205/55 R 16,1 230 kg,"dönthető utasülések, ülésmagasság állítás, állófűtés, középső kartámasz, álló helyzeti klíma, hűthető kesztyűtartó, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, pótkerék, fűthető szélvédő, ködlámpa, fényszóró magasságállítás, elektromos ablak elöl, elektromos tükör, ABS (blokkolásgátló), ESP (menetstabilizátor), indításgátló (immobiliser), centrálzár, szervokormány, CD-s autórádió, 5 hangszóró",Lépcsőshátú
14837376,OPEL ASTRA H 1.6 Enjoy,"HITELRE 0% ÖNERŐTŐL ELVIHETŐ! Impozáns Facelift kivitel! Garantáltan keveset futott. Antracit Silver metalic fényezés. Németesen feszes állású és megjelenésű igazi tágas családi kombi. Kívül és belül egyaránt, gyönyörű újszerű állapotban! Weboldalunkon martincar_hu további 73 db Extra HD rendkívül jól nagyítható és részletes fényképet tekinthet meg az Astra minden apró részletéről. A fényképek és a video magukért beszélnek. Megtekintésüket nagyméretű és nagy felbontású kijelzőn javasoljuk. A fényképeken, a karosszérián látható fehér foltok, vonalak nem sérülések nem festékhibák. Azok a fényképezőgép vakujának vagy a környező autók tükörképének visszacsillanásai! Gondosan szervizelvet és karbantartott. Leinformálható, átvizsgáltatható, állapot lapozható. Műszaki és KM futásteljesítmény GARANCIA a hirdetésben feltüntetettekre. Telephelyünkön valóban megtalálható azonnal elvihető, tehermentes Magyar rendszámos, törzskönyves autó! Rendelkezünk az ASTRA valós futásteljesítményének igazolására belügyminisztériumi és a közlekedés felügyeletei KEKKH központi nyilvántartási rendszerből lekérdezett KM futásteljesítmény igazolással is. Korszerű rendkívül nyomatékos sportos menetteljesítményekkel felvértezett 16V ECOTEC motor. Kiemeltebb Extrák: Metálfényezés csomag. Zöldes/Kékes árnyalatú klímakomfort hő és fényvédő kör körös klíma komfortüvegezés + a hátsó traktusban duplán sötétített üvegek. Króm csomag. Állítható magasságú fényszóró csomag. Motorosan állítható + aszimmetrikusan osztott + kékes napfényvédő bevonattal ellátott külső visszapillantó tükör csomag. Retesz zár funkcióval szerelt központi zár. Teljes Sport gyöngyszövet kárpitozású utastér. Állítható magasságú + deréktámaszos ülések. Központi zár csomag. 3 küllős bőr Sport multi funkciós kormánykerék + 4 irányban állítható kormányoszlop. TEMPOMAT. CLIMATRONIC berendezés. Becsípődés gátlóval ellátott elektromos ablakemelők. Teljes AIR BAG csomag + kikapcsolható utas oldali légzsák. Automata övfeszítő csomag, Belső hangulatvilágítás csomag + krómozott kilincsek + alumínium műszerfal betétek. Méretpontos szőnyeg garnitúra. Autóinkat 1 év HASZNÁLTAUTÓ GARANCIÁVAL is megvásárolhatja! AUTÓBESZÁMÍTÁS, CSERE KISEBB és NAGYOBB ÉRTÉKŰRE EGYARÁNT! HITEL, LÍZING már 0% ÖNERŐTŐL. KEDVEZŐ, AKCIÓS FIX FORINTOS FINANSZÍROZÁS. GYORS TELJES KÖRŰ HITEL, BIZTOSÍTÁS, ÁTÍRÁS ÜGYINTÉZÉS. Telephelyünkön KÉSZPÉNZES AUTOFELVÁSÁRLÁS. HITELEL TERHELT AUTO ESETÉN is. Rossz idő esetén autóinkat zárt fűtött szervizben igényes körülmények között tekintheti meg! Nagyon köszönjük, hogy megtisztelte cégünket és megtekintette hirdetésünket. Bárminemű kérdés estén forduljon hozzánk bizalommal, 25 éves szakmai tapasztalattal segítjük Önt a legmegfelelőbb választásban! Minden e-mailre válaszolunk, az esetleges nem fogadott szám kijelzett hívásokat rövid időn belül visszahívjuk. Ajánlattételnek kizárólag az értékesítő kollégáink által írásban átadott és mind két fél részéről kölcsönösen elfogadott aláírt, ajánlat minősül! A gépjármű árának módosításának jogát fenntartjuk. Áraink készpénzfizetés és hitelre történő vásárlás esetén érvényesek. Kérjük, vegye figyelembe, hogy kereskedésünk kizárólag használt gépjárműveket forgalmaz, ennek tudatában vásárlás előtt mindenképp saját magának megnyugtató módon nézze át vagy vizsgáltassa át, ellenőriztesse a kiválasztott gépjárművet, hogy valóban megfelelő-e az Ön számára! A fényképek minden esetben a meghirdetett autókról készülnek, utólagosan retusálva nincsenek, de a leggondosabb bemutatás ellenére is, az autó valós műszaki, esztétikai állapota és felszereltsége mindenképp élőben ítélhető meg. Kereskedésünk nem Web áruház ezért kérjük, az élőben a helyszínen a megtekintett és kipróbált gépjárművet tekintse terméknek, adásvételre kizárólag telephelyünkön a gépjármű megtekintése, kipróbálása után kerülhet sor. Amennyiben nem biztos valamiben javasoljuk, vegye igénybe szakszerviz vagy más szak/hozzáértő cégünktől független személy segítségét. A hirdetés kitöltésekor esetlegesen adat vagy technikai leírás elgépelés előfordulhat.",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_6_enjoy-14837376,1585000,"","",Érvényes magyar okmányokkal,Kék (metál),Kitűnő,2021/6,,2008,150000,Benzin,Első kerék,1 598 cm³,116,Manuális (5 fokozatú) sebességváltó,Automata klíma,"",195/65 R 15,1 230 kg,"dönthető utasülések, ülésmagasság állítás, középső kartámasz, automatikusan sötétedő belső tükör, hűthető kesztyűtartó, multifunkciós kormánykerék, deréktámasz, csomag rögzítő, függönylégzsák, kikapcsolható légzsák, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, sportülések, pótkerék, fűthető szélvédő, fűthető ablakmosó fúvókák, ködlámpa, kiegészítő fényszóró, fényszóró magasságállítás, elektromos ablak elöl, elektromos tükör, fűthető tükör, színezett üveg, EBD/EBV (elektronikus fékerő-elosztó), indításgátló (immobiliser), fékasszisztens, centrálzár, szervokormány, tempomat, rádió, CD-s autórádió, AUX csatlakozó, erősítő kimenet, MP3 lejátszás, MP4 lejátszás, WMA lejátszás, gyári erősítő, 2 DIN, 8 hangszóró, HIFI",Ferdehátú
14800187,OPEL ASTRA H Caravan 1.6 Enjoy 138.000 KM szervízkönyv!!,"Szervizkönyv, 2 db gyári kulcs, márkaszervizben bevizsgáltatható, valós kilométer futás, kifogástalan műszaki és esztétikai állapot. A kilométeróra állás valódiságára visszavásárlási GARANCIÁT vállalunk. Nyitva tartás: H-P: 9.00-17.00, Sz: 9.00-13.00, V: zárva",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_caravan_1_6_enjoy_138_000_km_szervizkonyv-14800187,1588888,"","",Érvényes magyar okmányokkal,Pezsgő (metál),Normál,2021/5,,2008,138000,Benzin,Első kerék,1 598 cm³,116,Manuális (5 fokozatú) sebességváltó,Digitális klíma,"",205/55 R 16,1 280 kg,"dönthető utasülések, ülésmagasság állítás, multifunkciós kormánykerék, függönylégzsák, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, pótkerék, ködlámpa, esőszenzor, fényszóró magasságállítás, elektromos ablak elöl, elektromos tükör, fűthető tükör, könnyűfém felni, színezett üveg, ABS (blokkolásgátló), centrálzár, szervokormány, CD-s autórádió, 6 hangszóró",Kombi
14800168,OPEL ASTRA H Caravan 1.6 Cosmo XENON. TEMPOMAT. bőr!!,"Szervizkönyv, 2 db gyári kulcs, márkaszervizben bevizsgáltatható, kifogástalan műszaki és esztétikai állapot. A km óra állás valódiságára visszavásárlási garanciát vállalunk! Nyitva tartás: H-P: 9.00-17.00, Sz: 9.00-13.00, V: zárva",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_caravan_1_6_cosmo_xenon_tempomat_bor-14800168,1588888,"","",Érvényes magyar okmányokkal,Fekete,Normál,2021/5,,2007,149000,Benzin,Első kerék,1 598 cm³,105,Manuális (5 fokozatú) sebességváltó,Digitális klíma,"",205/55 R 16,1 280 kg,"bőr belső, dönthető utasülések, ülésmagasság állítás, multifunkciós kormánykerék, függönylégzsák, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, ABS (blokkolásgátló), ASR (kipörgésgátló), ESP (menetstabilizátor), centrálzár, szervokormány, tempomat, ködlámpa, xenon fényszóró, esőszenzor, fényszórómosó, elektromos ablak elöl, elektromos tükör, fűthető tükör, könnyűfém felni, színezett üveg, CD-s autórádió, GPS (navigáció), 6 hangszóró",Kombi
14839549,OPEL ASTRA H 1.3 CDTI Classic III,"",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_3_cdti_classic_iii-14839549,1590000,"","",Érvényes magyar okmányokkal,Ezüst (metál),Megkímélt,2021/10,,2010,142000,Dízel,Első kerék,1 248 cm³,90,Manuális (6 fokozatú) sebességváltó,Manuális klíma,"",195/65 R 15,1 335 kg,"középső kartámasz, függönylégzsák, ISOFIX rendszer, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, állítható kormány, fedélzeti komputer, pótkerék, ködlámpa, elektromos ablak elöl, fűthető tükör, színezett üveg, ABS (blokkolásgátló), ESP (menetstabilizátor), indításgátló (immobiliser), centrálzár, tempomat, CD-s autórádió, 8 hangszóró",Ferdehátú
14804883,OPEL ASTRA H 1.8 Essentia 72000KM!VEZETETT SZERVÍZKÖNYV!,"GARANTÁLT KILOMÉTER FUTÁSSAL, HA NEM VALÓS VISSZAVÁSÁROLJUK AZ ÁTÍRÁSI ÖSSZEGGEL EGYÜTT!",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_8_essentia_72000kmvezetett_szervizkonyv-14804883,1590000,"","",Érvényes magyar okmányokkal,Szürke (metál),Kitűnő,2021/7,,2006,72136,Benzin,Első kerék,1 796 cm³,140,Manuális (5 fokozatú) sebességváltó,Manuális klíma,"",195/65 R 15,1 278 kg,"dönthető utasülések, ülésmagasság állítás, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, tolatóradar, ABS (blokkolásgátló), ESP (menetstabilizátor), indításgátló (immobiliser), centrálzár, szervokormány, pótkerék, ködlámpa, fényszóró magasságállítás, elektromos ablak elöl, elektromos tükör, könnyűfém felni, színezett üveg, CD-s autórádió",Ferdehátú
14734534,OPEL ASTRA H 1.6 Classic III Easytronic AKÁR 1 ÉV GARANCIÁVAL,"AUTÓBESZÁMÍTÁS, HITELÜGYINTÉZÉS, ÁTÍRÁS, BIZTOSÍTÁS KÖTÉS.------------------------​------------------------------​-----AZONNALI KÉSZPÉNZ FIZETÉSSEL VÁSÁROLUNK BÁRMILYEN TÍPUSÚ, ÉVJÁRATÚ SZEMÉLYAUTÓT!",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_6_classic_iii_easytronic_akar_1_ev_garanciaval-14734534,1590000,"","",Érvényes magyar okmányokkal,(metál),Normál,2020/11,,2011,155000,Benzin,Első kerék,1 598 cm³,116,Szekvenciális (5 fokozatú) sebességváltó,Manuális klíma,"",195/65 R 15,1 290 kg,"ülésmagasság állítás, ISOFIX rendszer, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, ABS (blokkolásgátló), indításgátló (immobiliser), centrálzár, riasztó, szervokormány, ködlámpa, elektromos ablak elöl, színezett üveg, CD-s autórádió, MP3 lejátszás, 4 hangszóró",Ferdehátú
14769294,OPEL ASTRA H,"",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h-14769294,1590000,"","",Érvényes magyar okmányokkal,Ezüst,Normál,2020/2,,2008,168900,Dízel,Első kerék,1 910 cm³,101,Manuális (6 fokozatú) sebességváltó,Automata klíma,"","",1 360 kg,"fűthető ülés, ülésmagasság állítás, állítható kormány, fedélzeti komputer, tolatóradar, centrálzár, szervokormány, tempomat, pótkerék, esőszenzor, elektromos ablak elöl, CD-s autórádió",Kombi
14758624,OPEL ASTRA H TT 1.8 Enjoy,"Eladó lett, a nyár nagy slágere! Legalábbis számunkra! jó állapotú keveset használt cabrionk elado",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_tt_1_8_enjoy-14758624,1590000,"","",Érvényes magyar okmányokkal,"",Normál,"",,2007,182000,Benzin,Első kerék,1 796 cm³,140,Manuális (5 fokozatú) sebességváltó,Manuális klíma,"",205/55 R 16,1 440 kg,"fűthető ülés, deréktámasz, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, tolatóradar, ABS (blokkolásgátló), szervokormány, tempomat, ködlámpa, elektromos ablak elöl, elektromos ablak hátul, elektromos tükör, vonóhorog, CD-s autórádió, kihangosító, AUX csatlakozó, autótelefon",Cabrio
14748968,OPEL ASTRA H 1.8 Essentia (Automata) 92.000 km . Tempomat,a Penny oldalában a MOL kúttal szemben található a székhely,https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_8_essentia_automata_92_000_km_tempomat-14748968,1590000,"","",Érvényes magyar okmányokkal,Ezüst (metál),Sérülésmentes,2021/5,,2007,92016,Benzin,Első kerék,1 796 cm³,140,Automata (4 fokozatú) sebességváltó,Automata klíma,"",195/65 R 15,1 278 kg,"plüss kárpit, ülésmagasság állítás, oldallégzsák, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, fedélzeti komputer, ABS (blokkolásgátló), indításgátló (immobiliser), centrálzár, riasztó, szervokormány, tempomat, ködlámpa, elektromos ablak elöl, elektromos tükör, fűthető tükör, színezett üveg, CD-s autórádió, gyári erősítő, 8 hangszóró, HIFI",Ferdehátú
14720472,OPEL ASTRA H 1.3 CDTI Classic III,"Új autó vásárlása miatt eladó. Második autóként használt, keveset futott, valós, leinformálható kilométeróra állással. Rendszeresen karbantartott, második tulajdonostól eladó. Teher- és költségmentes, azonnal vihető. Egy telet futott téli gumigarnitúra.",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_1_3_cdti_classic_iii-14720472,1590000,"","",Érvényes magyar okmányokkal,Világosszürke (metál),Kitűnő,2020/6,,2010,92500,Dízel,Első kerék,1 248 cm³,90,Manuális (6 fokozatú) sebességváltó,Manuális klíma,195/65 R 15,195/65 R 15,1 335 kg,"pótkerék, ködlámpa, fényszóró magasságállítás, elektromos ablak elöl, színezett üveg, ABS (blokkolásgátló), indításgátló (immobiliser), centrálzár, riasztó, szervokormány, tempomat, utasoldali légzsák, vezetőoldali légzsák, hátsó fejtámlák, állítható kormány, rádió, CD-s autórádió, bluetooth-os kihangosító, MP3 lejátszás, kormányra szerelhető távirányító, 6 hangszóró",Ferdehátú
14676175,OPEL ASTRA H TT 1.6 Enjoy,"Eladó Opel Astra Cabrio, nagyobb autó vásárlása miatt, rendszeresen szervizelt újszerű állapotban van keveset futott 18 colos alufelnikkel jó pirelli 225/40r18 gumikkal, szép barna bőr belsővel faberakással nagyon szép állapotú, az autó színe kicsit bézses szürke, a tető is tökéletesen működik a futómű sem zörög! Kérem komolytalanok kíméljenek!",https://www.hasznaltauto.hu/szemelyauto/opel/astra_h/opel_astra_h_tt_1_6_enjoy-14676175,1590000,"","",Érvényes magyar okmányokkal,Világosszürke (metál),Újszerű,2020/6,,2007,156000,Benzin,Első kerék,1 598 cm³,116,Manuális (5 fokozatú) sebességváltó,Digitális klíma,"",225/40 R 18,1 440 kg,"bőr belső, faberakás, ülésmagasság állítás, hűthető kartámasz, multifunkciós kormánykerék, deréktámasz, bőr-szövet huzat, állítható kormány, fedélzeti komputer, tolatóradar, centrálzár, szervokormány, tempomat, pótkerék, ködlámpa, fényszóró magasságállítás, fényszórómosó, elektromos ablak elöl, elektromos ablak hátul, elektromos tükör, fűthető tükör, könnyűfém felni, színezett üveg",Cabrio
